name,dataset,version,country,x,y,fld_prop,nonfld_prop,null_prop,window_a,window_b,mask,split
ZM1124490,mappingafrica,v1.3.0,ZM,28.3015,-13.3075,0.033960459,0.9660395408163266,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1124490_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1124490_904627_2021-08.tif,train
ZM1126542,mappingafrica,v1.3.0,ZM,28.2615,-13.3125,0.025908801,0.974091199,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1126542_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1126542_904628_2021-08.tif,train
ZM1141202,mappingafrica,v1.3.0,ZM,28.8765,-13.3475,0.000478316,0.9995216836734694,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1141202_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1141202_904629_2021-08.tif,train
ZM1147447,mappingafrica,v1.3.0,ZM,28.8015,-13.3625,0.075135523,0.9248644770408164,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1147447_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1147447_904630_2021-08.tif,train
ZM1157887,mappingafrica,v1.3.0,ZM,28.6315,-13.3875,0.2136678890306122,0.7863321109693878,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1157887_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1157887_904631_2021-08.tif,train
ZM1180813,mappingafrica,v1.3.0,ZM,25.8565,-13.4425,0.085339605,0.9146603954081634,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1180813_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1180813_904634_2021-08.tif,train
ZM1188654,mappingafrica,v1.3.0,ZM,32.4815,-13.4575,0.3671077806122449,0.6328922193877551,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1188654_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1188654_904635_2021-08.tif,train
ZM1192260,mappingafrica,v1.3.0,ZM,28.7765,-13.4675,0.037149235,0.9628507653061223,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1192260_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1192260_904636_2021-08.tif,train
ZM1198012,mappingafrica,v1.3.0,ZM,25.0015,-13.4825,0.1394092793367347,0.8605907206632653,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1198012_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1198012_904637_2021-08.tif,train
ZM1212524,mappingafrica,v1.3.0,ZM,32.4765,-13.5125,0.5249322385204082,0.4750677614795918,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1212524_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1212524_904638_2021-08.tif,train
ZM1221191,mappingafrica,v1.3.0,ZM,32.4415,-13.5325,0.7021882971938775,0.2978117028061224,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1221191_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1221191_904640_2021-08.tif,train
ZM1226887,mappingafrica,v1.3.0,ZM,28.4765,-13.5475,0.027802136,0.9721978635204082,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1226887_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1226887_904641_2021-08.tif,train
ZM1229358,mappingafrica,v1.3.0,ZM,30.0315,-13.5525,0.7030452806122449,0.2969547193877551,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1229358_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1229358_904644_2021-08.tif,train
ZM1236260,mappingafrica,v1.3.0,ZM,32.2265,-13.5675,0.2283761160714285,0.7716238839285715,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1236260_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1236260_904646_2021-08.tif,train
ZM1249442,mappingafrica,v1.3.0,ZM,23.1715,-13.6025,0.1234255420918367,0.8765744579081634,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1249442_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1249442_904649_2021-08.tif,train
ZM1250834,mappingafrica,v1.3.0,ZM,30.1315,-13.6025,0.1967673788265306,0.8032326211734694,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1250834_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1250834_904650_2021-08.tif,train
ZM1252136,mappingafrica,v1.3.0,ZM,25.9565,-13.6075,0.070471939,0.9295280612244898,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1252136_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1252136_904651_2021-08.tif,train
ZM1256890,mappingafrica,v1.3.0,ZM,28.3665,-13.6175,0.2590082908163265,0.7409917091836735,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1256890_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1256890_904652_2021-08.tif,train
ZM1261965,mappingafrica,v1.3.0,ZM,32.3515,-13.6275,0.4637476084183674,0.5362523915816326,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1261965_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1261965_904653_2021-08.tif,train
ZM1274876,mappingafrica,v1.3.0,ZM,32.3115,-13.6575,0.5798190369897959,0.4201809630102041,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1274876_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1274876_904654_2021-08.tif,train
ZM1285688,mappingafrica,v1.3.0,ZM,32.3265,-13.6825,0.6021603954081632,0.3978396045918367,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1285688_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1285688_904655_2021-08.tif,train
ZM1287796,mappingafrica,v1.3.0,ZM,32.0415,-13.6875,0.1374960140306122,0.8625039859693878,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1287796_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1287796_904656_2021-08.tif,train
ZM1291571,mappingafrica,v1.3.0,ZM,29.2515,-13.6975,0.7489237882653061,0.2510762117346938,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1291571_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1291571_904657_2021-08.tif,train
ZM1294353,mappingafrica,v1.3.0,ZM,32.3215,-13.7025,0.6555923150510204,0.3444076849489795,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1294353_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1294353_904658_2021-08.tif,train
ZM1297875,mappingafrica,v1.3.0,ZM,28.2415,-13.7125,0.0,1.0,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1297875_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1297875_904659_2021-08.tif,train
ZM1300326,mappingafrica,v1.3.0,ZM,29.6465,-13.7175,0.6790298150510204,0.3209701849489795,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1300326_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1300326_904660_2021-08.tif,train
ZM1311790,mappingafrica,v1.3.0,ZM,22.0415,-13.7475,0.2959980867346938,0.7040019132653061,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1311790_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1311790_904662_2021-08.tif,train
ZM1311803,mappingafrica,v1.3.0,ZM,22.1065,-13.7475,0.06644611,0.9335538903061223,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1311803_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1311803_904663_2021-08.tif,train
ZM1312976,mappingafrica,v1.3.0,ZM,27.9715,-13.7475,0.3236607142857143,0.6763392857142857,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1312976_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1312976_904664_2021-08.tif,train
ZM1316117,mappingafrica,v1.3.0,ZM,22.0915,-13.7575,0.005121971,0.9948780293367347,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1316117_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1316117_904665_2021-08.tif,train
ZM1320427,mappingafrica,v1.3.0,ZM,22.0765,-13.7675,0.017458546,0.9825414540816328,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1320427_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1320427_904667_2021-08.tif,train
ZM1322592,mappingafrica,v1.3.0,ZM,22.1215,-13.7725,0.072126116,0.9278738839285716,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1322592_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1322592_904668_2021-08.tif,train
ZM1368157,mappingafrica,v1.3.0,ZM,32.3065,-13.8725,0.3800422512755102,0.6199577487244898,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1368157_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1368157_904671_2021-08.tif,train
ZM1398717,mappingafrica,v1.3.0,ZM,31.7215,-13.9425,0.3978993941326531,0.6021006058673469,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1398717_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1398717_904672_2021-08.tif,train
ZM1411969,mappingafrica,v1.3.0,ZM,31.5315,-13.9725,0.5522560586734694,0.4477439413265306,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1411969_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1411969_904674_2021-08.tif,train
ZM1429830,mappingafrica,v1.3.0,ZM,31.7915,-14.0125,0.7467713647959183,0.2532286352040817,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1429830_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1429830_904675_2021-08.tif,train
ZM1431469,mappingafrica,v1.3.0,ZM,28.8615,-14.0175,0.009406888,0.990593112,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1431469_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1431469_904676_2021-08.tif,train
ZM1434169,mappingafrica,v1.3.0,ZM,31.2465,-14.0225,0.2493024553571428,0.7506975446428572,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1434169_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1434169_904677_2021-08.tif,train
ZM1440907,mappingafrica,v1.3.0,ZM,31.6115,-14.0375,0.1714564732142857,0.8285435267857143,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1440907_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1440907_904679_2021-08.tif,train
ZM1441272,mappingafrica,v1.3.0,ZM,22.3365,-14.0425,0.1757015306122449,0.8242984693877551,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1441272_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1441272_904680_2021-08.tif,train
ZM1445262,mappingafrica,v1.3.0,ZM,31.1965,-14.0475,0.5397999043367347,0.4602000956632652,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1445262_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1445262_904681_2021-08.tif,train
ZM1447488,mappingafrica,v1.3.0,ZM,31.2365,-14.0525,0.5458785076530612,0.4541214923469387,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1447488_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1447488_904682_2021-08.tif,train
ZM1453571,mappingafrica,v1.3.0,ZM,28.4465,-14.0675,0.6853475765306123,0.3146524234693877,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1453571_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1453571_904683_2021-08.tif,train
ZM1456489,mappingafrica,v1.3.0,ZM,31.9965,-14.0725,0.0,1.0,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1456489_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1456489_904684_2021-08.tif,train
ZM1460780,mappingafrica,v1.3.0,ZM,31.4115,-14.0825,0.3156289859693877,0.6843710140306123,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1460780_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1460780_904686_2021-08.tif,train
ZM1463011,mappingafrica,v1.3.0,ZM,31.5665,-14.0875,0.8479352678571429,0.1520647321428571,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1463011_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1463011_904687_2021-08.tif,train
ZM1469578,mappingafrica,v1.3.0,ZM,31.4815,-14.1025,0.5704918686224489,0.429508131,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1469578_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1469578_904690_2021-08.tif,train
ZM1471707,mappingafrica,v1.3.0,ZM,31.1815,-14.1075,0.4012077487244898,0.5987922512755102,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1471707_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1471707_904691_2021-08.tif,train
ZM1480437,mappingafrica,v1.3.0,ZM,31.2115,-14.1275,0.5392817283163265,0.4607182716836735,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1480437_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1480437_904692_2021-08.tif,train
ZM1484857,mappingafrica,v1.3.0,ZM,31.5865,-14.1375,0.6949736926020408,0.3050263073979592,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1484857_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1484857_904693_2021-08.tif,train
ZM1489183,mappingafrica,v1.3.0,ZM,31.5515,-14.1475,0.6834143813775511,0.3165856186224489,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1489183_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1489183_904696_2021-08.tif,train
ZM1493459,mappingafrica,v1.3.0,ZM,31.3265,-14.1575,0.4674744897959184,0.5325255102040816,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1493459_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1493459_904697_2021-08.tif,train
ZM1495177,mappingafrica,v1.3.0,ZM,29.1365,-14.1625,0.3340242346938775,0.6659757653061225,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1495177_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1495177_904698_2021-08.tif,train
ZM1495642,mappingafrica,v1.3.0,ZM,31.4615,-14.1625,0.6452487244897959,0.3547512755102041,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1495642_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1495642_904699_2021-08.tif,train
ZM1497384,mappingafrica,v1.3.0,ZM,29.4015,-14.1675,0.7483458227040817,0.2516541772959183,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1497384_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1497384_904700_2021-08.tif,train
ZM1499929,mappingafrica,v1.3.0,ZM,31.3715,-14.1725,0.2761280293367347,0.7238719706632653,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1499929_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1499929_904701_2021-08.tif,train
ZM1499950,mappingafrica,v1.3.0,ZM,31.4765,-14.1725,0.6791693239795918,0.3208306760204081,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1499950_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1499950_904702_2021-08.tif,train
ZM1500095,mappingafrica,v1.3.0,ZM,32.2015,-14.1725,0.6050103635204082,0.3949896364795918,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1500095_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1500095_904704_2021-08.tif,train
ZM1501739,mappingafrica,v1.3.0,ZM,29.6815,-14.1775,0.5016143176020408,0.4983856823979592,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1501739_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1501739_904705_2021-08.tif,train
ZM1519181,mappingafrica,v1.3.0,ZM,31.4815,-14.2175,0.6930604272959183,0.3069395727040817,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1519181_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1519181_904707_2021-08.tif,train
ZM1520695,mappingafrica,v1.3.0,ZM,28.4365,-14.2225,0.223632813,0.776367188,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1520695_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1520695_904708_2021-08.tif,train
ZM1520741,mappingafrica,v1.3.0,ZM,28.6665,-14.2225,0.1409438775510204,0.8590561224489797,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1520741_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1520741_904709_2021-08.tif,train
ZM1523434,mappingafrica,v1.3.0,ZM,31.5315,-14.2275,0.1478794642857142,0.8521205357142858,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1523434_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1523434_904710_2021-08.tif,train
ZM1527636,mappingafrica,v1.3.0,ZM,31.3715,-14.2375,0.1819395727040816,0.8180604272959184,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1527636_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1527636_904711_2021-08.tif,train
ZM1531443,mappingafrica,v1.3.0,ZM,29.2865,-14.2475,0.3897281568877551,0.6102718431122449,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1531443_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1531443_904712_2021-08.tif,train
ZM1543173,mappingafrica,v1.3.0,ZM,24.8715,-14.2775,0.033322704,0.9666772959183674,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1543173_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1543173_904714_2021-08.tif,train
ZM1543862,mappingafrica,v1.3.0,ZM,28.3165,-14.2775,0.2268813775510204,0.7731186224489797,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1543862_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1543862_904715_2021-08.tif,train
ZM1544485,mappingafrica,v1.3.0,ZM,31.4315,-14.2775,0.4218949298469387,0.5781050701530612,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1544485_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1544485_904716_2021-08.tif,train
ZM1558692,mappingafrica,v1.3.0,ZM,29.5865,-14.3125,0.1253188775510204,0.8746811224489797,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1558692_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1558692_904717_2021-08.tif,train
ZM1560679,mappingafrica,v1.3.0,ZM,29.2115,-14.3175,0.5751155931122449,0.4248844068877551,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1560679_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1560679_904718_2021-08.tif,train
ZM1564672,mappingafrica,v1.3.0,ZM,28.6315,-14.3275,0.00910794,0.9908920599489796,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1564672_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1564672_904719_2021-08.tif,train
ZM1565264,mappingafrica,v1.3.0,ZM,31.5915,-14.3275,0.8677256058673469,0.132274394,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1565264_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1565264_904720_2021-08.tif,train
ZM1583162,mappingafrica,v1.3.0,ZM,29.4815,-14.3725,0.3494698660714285,0.6505301339285715,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1583162_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1583162_904723_2021-08.tif,train
ZM1585560,mappingafrica,v1.3.0,ZM,31.3715,-14.3775,0.004882813,0.995117188,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1585560_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1585560_904724_2021-08.tif,train
ZM1589117,mappingafrica,v1.3.0,ZM,28.9865,-14.3875,0.3752790178571428,0.6247209821428572,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1589117_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1589117_904725_2021-08.tif,train
ZM1589545,mappingafrica,v1.3.0,ZM,31.1265,-14.3875,0.3296197385204081,0.670380261,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1589545_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1589545_904726_2021-08.tif,train
ZM1595012,mappingafrica,v1.3.0,ZM,28.3165,-14.4025,0.394172513,0.605827487,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1595012_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1595012_904728_2021-08.tif,train
ZM1597026,mappingafrica,v1.3.0,ZM,28.3865,-14.4075,0.154296875,0.845703125,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1597026_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1597026_904729_2021-08.tif,train
ZM1600940,mappingafrica,v1.3.0,ZM,28.0215,-14.4175,0.3963249362244898,0.6036750637755102,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1600940_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1600940_904730_2021-08.tif,train
ZM1603602,mappingafrica,v1.3.0,ZM,31.3865,-14.4225,0.3064014668367347,0.6935985331632653,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1603602_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1603602_904732_2021-08.tif,train
ZM1605600,mappingafrica,v1.3.0,ZM,31.4415,-14.4275,0.7891222895408163,0.2108777104591837,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1605600_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1605600_904733_2021-08.tif,train
ZM1610969,mappingafrica,v1.3.0,ZM,28.5415,-14.4425,0.1835339604591837,0.8164660395408163,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1610969_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1610969_904734_2021-08.tif,train
ZM1612706,mappingafrica,v1.3.0,ZM,27.3315,-14.4475,0.071289063,0.928710938,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1612706_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1612706_904735_2021-08.tif,train
ZM1618952,mappingafrica,v1.3.0,ZM,28.9365,-14.4625,0.2465919961734693,0.7534080038265307,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1618952_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1618952_904738_2021-08.tif,train
ZM1625273,mappingafrica,v1.3.0,ZM,31.0065,-14.4775,0.9021444515306124,0.097855548,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1625273_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1625273_904740_2021-08.tif,train
ZM1626761,mappingafrica,v1.3.0,ZM,28.6215,-14.4825,0.5123764349489796,0.4876235650510204,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1626761_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1626761_904741_2021-08.tif,train
ZM1627271,mappingafrica,v1.3.0,ZM,31.1715,-14.4825,0.5746572066326531,0.4253427933673469,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1627271_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1627271_904742_2021-08.tif,train
ZM1630600,mappingafrica,v1.3.0,ZM,28.2265,-14.4925,0.4231106505102041,0.576889349,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1630600_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1630600_904743_2021-08.tif,train
ZM1633096,mappingafrica,v1.3.0,ZM,30.9415,-14.4975,0.8246572066326531,0.1753427933673469,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1633096_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1633096_904744_2021-08.tif,train
ZM1635039,mappingafrica,v1.3.0,ZM,30.9215,-14.5025,0.3752590880102041,0.624740912,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1635039_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1635039_904747_2021-08.tif,train
ZM1636992,mappingafrica,v1.3.0,ZM,30.9715,-14.5075,0.5466757015306123,0.4533242984693877,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1636992_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1636992_904748_2021-08.tif,train
ZM1638362,mappingafrica,v1.3.0,ZM,28.1265,-14.5125,0.1950932716836734,0.8049067283163266,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1638362_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1638362_904749_2021-08.tif,train
ZM1640884,mappingafrica,v1.3.0,ZM,31.0565,-14.5175,0.4436981823979591,0.5563018176020409,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1640884_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1640884_904751_2021-08.tif,train
ZM1646149,mappingafrica,v1.3.0,ZM,28.4015,-14.5325,0.876594388,0.1234056122448979,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1646149_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1646149_904752_2021-08.tif,train
ZM1646637,mappingafrica,v1.3.0,ZM,30.8415,-14.5325,0.00775271,0.9922472895408164,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1646637_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1646637_904753_2021-08.tif,train
ZM1648626,mappingafrica,v1.3.0,ZM,31.1465,-14.5375,0.7536471619897959,0.2463528380102041,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1648626_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1648626_904754_2021-08.tif,train
ZM1652471,mappingafrica,v1.3.0,ZM,31.1115,-14.5475,0.6227877869897959,0.3772122130102041,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1652471_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1652471_904756_2021-08.tif,train
ZM1652484,mappingafrica,v1.3.0,ZM,31.1765,-14.5475,0.616569675,0.383430325,0,,./finetune_mappingafrica_256/mappingafrica-256/images/ZM1652484_2021-08.tif,./finetune_mappingafrica_256/mappingafrica-256/labels/ZM1652484_904757_2021-08.tif,train
